topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
politics_04,TrumpLiesPeopleDie,1250883589601984519,./tweet_data/politics_04/TrumpLiesPeopleDie/tweets3/EVwH_nLXYAkW_wm.jpg,./annot_3000_hate/EVwH_nLXYAkW_wm.jpg,"@ScottPresler @realDonaldTrump @PatriotMarie Damn, you're easy.

That's the formula to conning #MAGAts, say it, don't deliver, &amp; they'll worship you anyway.

#DonTheCon
#TrumpLiesEverytimeHeSpeaks

#TrumpLiesPeopleDie https://t.co/H3elh3ZPqS",DONALD TRUMP IS AN ENEMY OF THE TRUTH Unstable Unfit and Full of SHIT! Pass It On! #DefeatDonald2020 #NotMy45 @Trump20Never101 ,unstable unfit shit pass,1.0
politics_12,TrumpIsANationalDisgrace,1337582633849679878,./tweet_data/politics_12/TrumpIsANationalDisgrace/tweets2/EpAMT1qWMAAFwtH.png,./annot_3000_hate/EpAMT1qWMAAFwtH.png,"300,000 deaths by negligence wasn't enough. The trunt is killing an inmate a day. Forty days, I wonder how many he can fit in that time frame? Maybe he'll nuke California or New York just for shits &amp; giggles? #TrumpIsANationalDisgrace https://t.co/aAvWbQKrhJ",MURDERER MANUEL BALCE CENETA/AP ,murderer ie,1.0
politics_08,TrumpIsANationalDisgrace,1298328728221577217,./tweet_data/politics_08/TrumpIsANationalDisgrace/tweets4/EgSXFlTUMAE4Qo1.jpg,./annot_3000_hate/EgSXFlTUMAE4Qo1.jpg,"#TrumpIsANationalDisgrace.   Note to America: you know the GOP convention is just manufactured consent right?  Trump’s GOP is racist, classist and anti-democratic to its core. You know this right? @GOPChairwoman https://t.co/RrDGAM2LaW",The best in CAN'T WATCH Don'T WATCH media productions TRUMPGASM * 2020 ★★ ,good ac medium production nh la,1.0
asianhate_04,ChinaVirus,1249696696600125440,./tweet_data/asianhate_04/ChinaVirus/tweets2/EVfQhO1U0AIOut9.jpg,./annot_3000_hate/EVfQhO1U0AIOut9.jpg,Why Chinese love their government so much? Lol #nnevvy #ChinaVirus #China https://t.co/uANRRpKx0w,Chinese Where is your King now? Chaingmai is country! Your government sucks!! Thai people: Chinese Say it LOUDER!! Again please!! ,king ee country government suck thai people vy es ns ia ts,1.0
ageism_04,covidiots,1254085492573736960,./tweet_data/ageism_04/covidiots/tweets4/EWdoGqmUcAEE4x9.jpg,./annot_3000_hate/EWdoGqmUcAEE4x9.jpg,@TheRickWilson Like this members of the #COVIDIOTS on the right? https://t.co/gkf5p3cfpL,88 STPAULSRVAORG W ENthTIEMEN UWANY CONSATUTION BUSINESSES ARE ESSENTIAL CBS THIS MORNING VA ATHY SATURDAY ,ee ef ya ney poe essential sth bh pf saturday,0.0
politics_2020-02,TrumpCult,1227743975794237442,./tweet_data/politics_2020-02/TrumpCult/tweets2/EQnSoJ1WsAEi4Wv.jpg,./annot_3000_hate/EQnSoJ1WsAEi4Wv.jpg,"Amen!
ALL these #TrumpCult #TrumpPartyTraitors
#TrumpThugs sycophants are cowards &amp; sellouts!
Either terrified of a #TrumpTweet or willing to compromise their own dignity, their principles &amp; faith for greed, ""power"", status, fear!
#VoteThemOut
#VoteGOPOut
💙🇺🇸🌊🦅📜⚖️🗳🗽🏛 https://t.co/Vr4emUgE2C https://t.co/pB7qvaYK5i",HERE ARE THE REPUBLICANS UP FOR RE-ELECTION IN THE SENATE IN 2020. VOTE THEM OUT! 22 GOP SENATORS ARE UP FOR RE-ELECTION in 2020 AK AR AZ CO GA IA ID KS KY LA ME MS MT NC NE OK SC SD TN TX WV WY Retiring Martha Cory Sullivan Cotton McSally Gardner Dan Tom David Joni Jim Pat Mitch Bill Susan Perdue Ernst Risch Roberts McConnell Cassidy Collins Retiring Ben Jim Lyndsey Inhofe Graham Rounds Alexander Cornyn M.Capito Cindy Steve Thom Mike Lamar John Shelly Mike H. Smith Daines Tillis Sasse Enzi VOTE THEM OUT! FLIP THE SENATE BLUE! ,eae page uf ts aay rey v4 se mase flip senate,0.0
politics_04,TrumpGenocide,1249313385138749440,./tweet_data/politics_04/TrumpGenocide/tweets2/EVZz5rDXgAApJhu.jpg,./annot_3000_hate/EVZz5rDXgAApJhu.jpg,"@TruthFreedom17 With all the time on your hands, go study History102 at any Community College. You might discover a thing or two about your impostor-in-chief. #TrumpGenocide https://t.co/RKEGeRd1gK","A PEOPLE THAT ELECT CORRUPT POLITICIANS, IMPOSTORS, THIEVES AND TRAITORS ARE NOT VICTIMS... BUT ACCOMPLICES."" WE ARE THE MEDIA - GEORGE ORWELL -EST. 2016- ",psn ea ry elect corrupt oa ss impostors lie nd ho allt bae george orwell,0.0
politics_2020-02,Trump2020Landslide,1231375372429725697,./tweet_data/politics_2020-02/Trump2020Landslide/tweets4/ERa5XzkXUAAopOK.jpg,./annot_3000_hate/ERa5XzkXUAAopOK.jpg,"@Nick_Trump7 @EtNMom1 @Teriface73 @HenryN2020 @Bogan1Kevin @BamaJeans24 @Magda10Maggie @ConservativeUS2 @CeeBeesHeart @LionTedPride @bsb3242 @PauWitkowski @PaleRider_1776 @CandysOpinions @grannyanon1969 @sapiofox @Antman52899 @tammy_maga @Deplorable2O20 Thanks for the inclusion Nick 🙂👍
#Winning #Trump2020Landslide https://t.co/BSOEq8Kqr3","I'm with you, I will fight for you and I will win for you. Donald J. Trump 45th President of The United States of America ",79s os oi om te ef af rm fight fo win donald trump 45th president united states america,0.0
asianhate_2021-04,CCPVirus,1386381174411612160,./tweet_data/asianhate_2021-04/CCPVirus/tweets4/Ez1qVDzXMAEqMBA.jpg,./annot_3000_hate/Ez1qVDzXMAEqMBA.jpg,"Dr FauXi is the father of Wuhan's gain-of-function experiment.

He's the one behind the #CCPVirus, and one of the very few private citizens to benefit directly from today's experimental gene therapies.

He has killed millions of people since the mid-80s via HIV/AIDS &amp; CoVID. https://t.co/Nmoia9aS4D",IF YOU WEAR TWO ŚWIM SUITS THE SUSE YOU CAN PEE IN THE POOL THIS SUMMER ,swim suit pee pool tit summer,1.0
politics_04,LiarInChief,1250859260151463936,./tweet_data/politics_04/LiarInChief/tweets3/EVvx3dWXQAg-kb1.jpg,./annot_3000_hate/EVvx3dWXQAg-kb1.jpg,"@realDonaldTrump Sorry, that conflicts with my Governor’s COVID-19 press conference. Another meltdown from the #LiarInChief isn’t of interest to me. #FireTrump #TrumpIsAnIdiot https://t.co/XnQvy3UeGc","GORONAVIRUS DAILY BRIEFING EDITS: CHINESE COÑONAVIRUS HAS OVERWHELMED OUR HOMELAND. AMERICA WILL COMEBACK AND THESEMEDICALMEASURES WE'VE COMMENCED WILL DEAL WITH THIS VIRUS. ALL (MEN, WO(MEN AND CHILDREN: RE(MEMBER TO STAY AT HOME THIS IS LIKE WART ME) HOPEFULLY, THIS WILL SOON BE A DISTANT (ME)MORY IN TME NAUMAND Shope SKReek SKReek ",daily pte st ch se ia ee za ts yai gb ve hi ae ae,1.0
politics_08,TrumpIsANationalDisgrace,1290625370488700929,./tweet_data/politics_08/TrumpIsANationalDisgrace/tweets1/Eek47vXXoAY706w.jpg,./annot_3000_hate/Eek47vXXoAY706w.jpg,"@realDonaldTrump Actually, people are much more worried about the disastrous GDP debacle, August rent, your inability to provide a coherent Covid strategy and your fascistic references to “delaying” the election.  

That distraction play is just old hat, bubba.  #TrumpIsANationalDisgrace https://t.co/XnIwPHHmCm",REPUBLICANS PLAN TO UNVEIL Margue THEIR ALTERNATIVE TO OBAMACARE! ,es oo li sal unveil ob wee,0.0
politics_2021-04,QAnonCult,1383106634004717569,./tweet_data/politics_2021-04/QAnonCult/tweets3/EzHHvcCXAAIDFOZ.png,./annot_3000_hate/EzHHvcCXAAIDFOZ.png,"In a MOSTLY EMPTY room, with EMPTY CHAIRS! In one of the most populist city's in Texas. That is a ""win?"" WOW. The #QAnonCult is REALLY stretching. https://t.co/Zpmysev3Jq","Allen West @AllenWest 12h - 3 Great time with the great folks at the @truetexasproject in Dallas tonight! TRUE AS TRUE AS MER TAM AN he JNEY E RIE orginal ians HE 1,816 likes 51 comments 203 reposts ",allen west 12h great time great folk dallas tonight nil af waa tz ae iy wot mn mer,0.0
mask_04,maskoff,1245909502630690816,./tweet_data/mask_04/maskoff/tweets1/EUpcFQqXQAIF4aj.jpg,./annot_3000_hate/EUpcFQqXQAIF4aj.jpg,"Folk done made a fashion statement wit these mask 😂 I glad yall being careful tho.

#geecheewhoa #coronavirus #covıd19 #Charleston #northcharleston #ppe #maskoff https://t.co/IBj2KfTXjq",Coronavirus got yall wit da mask outcha like .. ,get wit da mask outcha like ay 77 ae bd ar wi vy,0.0
ageism_08,covidiots,1291210701382524930,./tweet_data/ageism_08/covidiots/tweets1/EetNSnOWoAEtFHd.jpg,./annot_3000_hate/EetNSnOWoAEtFHd.jpg,Remember when @RealDonaldTrump said 'The US was the 'most prepared country in the world'' #coronavirus #moronavirus #covidiots #covid19 https://t.co/2nEGjJEjJy,DAJA Governor Ron Desants Nothing says very serious coronavirus response like Florida Governor Ron DeSantis wearing a single rubber glove and coughing into his barehands. ,se say coronavirus response like florida governor ron desantis wear single rubber glove cough barehand,0.0
politics_2021-02,kag,1361970241736241152,./tweet_data/politics_2021-02/kag/tweets3/EuawnKbXMAM7RP1.png,./annot_3000_hate/EuawnKbXMAM7RP1.png,"The US was energy independent in 2019 for the first time since 1957.
In 10 days Biden put us back 60 years. 

#globalwarming 
#ClimateChange 
#PresidentsDay
#ImpeachBidenNow   

#MAGA #KAG https://t.co/hCjNUWdSEZ","Kevin Sorbo @ksorbs The US was energy independent in 2019 for the first time since 1957. In 10 days Biden put us back 60 years. 12:54 PM · Feb 16, 2021 · Twitter for iPhone ",poet energy independent 2019 utr echo op 10 day biden 60 year 1254 pm feb 16 2021 twitter iphone,0.0
asianhate_12,CCPVirus,1338806665479536641,./tweet_data/asianhate_12/CCPVirus/tweets3/EpRlkRgVgAAGbnW.jpg,./annot_3000_hate/EpRlkRgVgAAGbnW.jpg,"@abcnews Dear Aussies,  please stand with the American patriots and fight back against CCP infiltration.

#CCPLiePeopleDie
#TakeDownTheCCP 
#FightBack 
#CCPVirus https://t.co/3RLH8boPBf",GREAT AGAIN MAKE AMERC GNEWS TM American Patriots THRU OBEY THIS SIGNAL be prepared. STOP Events will unfold quickly over next several days. Listen to @realDonaldTrump -Lin Wood ,pen patio yas bh event unfold clit ro st ae ee ss trump pa tw ae,0.0
ageism_2021-02,babyboomers,1359563381376696326,./tweet_data/ageism_2021-02/babyboomers/tweets2/Et4jsMPXEAI-bWq.jpg,./annot_3000_hate/Et4jsMPXEAI-bWq.jpg,"""Perfection is a myth and gets in the way of you having what you really, really, really want to have."" -Jeannette Seibly

#IoE #iiot #AI #IOE #BigData #InternetofThings @debkrier #entrepreneur #businessowner #VirtualLeader #babyboomer #GenX  #BabyBoomers #GenZ #millennials https://t.co/xMQ6UZxaGx","Perfection is a myth and gets in the way of you having what you really, really, really want to have."" Jeannette Seibly SEIBCO, LLC LeadershipResultsCoach.com ",perfection myth get way have want jeannette ren,0.0
ageism_04,covidiots,1253700429805993985,./tweet_data/ageism_04/covidiots/tweets4/EWYJ5IyXQAEahbO.jpg,./annot_3000_hate/EWYJ5IyXQAEahbO.jpg,Great work Pan Cooke #COVIDIOTS https://t.co/8vBA3278vS,"thefakepan thefakepan @realdonaldtrump honestly, I think you're onto something.... more ",oe oo th vi pa il fl ese le ea honestly think,1.0
immigration_04,illegalimmigrants,1250693213561782273,./tweet_data/immigration_04/illegalimmigrants/tweets3/EVta2QyXQAA2bfu.jpg,./annot_3000_hate/EVta2QyXQAA2bfu.jpg,"@EyesOnQ But let’s also complain out of the other side of our mouth about 1st #POTUS to work for free, wasting #taxdollar on creating a video about biased #MSM coverage. Yet #WHO and #illegalimmigrants are smart spendatures of the deductions of my paycheck? #DemocratsAreDestroyingAmerica https://t.co/EDdLGbWfZR","Make no mistake: Democrats aren't branding themselves as anti-Trump, they are branding themselves as anti-American. ",fi ag mistake democrats nt brand brand antiamerican,0.0
asianhate_2020-02,Wuhanvirus,1232579599889879041,./tweet_data/asianhate_2020-02/Wuhanvirus/tweets4/ERsAmLcVAAEANhd.jpg,./annot_3000_hate/ERsAmLcVAAEANhd.jpg,God damned two days late #WuhanVirus https://t.co/lHxsJ5iC7J,"Diane, 11:30 a.m., February 24th. Entering the town of Wuhan, China ",po sf eee diane 1130 february 24th town wuhan china oe,1.0
asianhate_08,CCPVirus,1298441912265965568,./tweet_data/asianhate_08/CCPVirus/tweets4/EgT-CfSXYAAWtrF.jpg,./annot_3000_hate/EgT-CfSXYAAWtrF.jpg,"Second case of coronavirus confirmed in US
by #TheStraitsTimes - Jan 24, 2020

1:51

ViD https://t.co/uUyB7pBgZy

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-078 by #BorderObserver https://t.co/ZSyA9CNWj1",WUHAN CORONAVIRUS SYMPTOMS COMMON SYMPTOMS Fever Dry cough (after 2-7 days) - Mild breathing difficulty Gastrointestinal issues 2019-NCOV SOURCE CDC ,fever dry cough mild breathing difficulty gastrointestinal issue,0.0
asianhate_2021-04,ChinaLiedPeopleDied,1387809700822061058,./tweet_data/asianhate_2021-04/ChinaLiedPeopleDied/tweets5/E0J9kMFXoAglesU.jpg,./annot_3000_hate/E0J9kMFXoAglesU.jpg,"There is no comparison between Margaret Thatcher and Boris Johnson. The first one reconquered the Falklands and the second one abandoned Hong Kong.

#HongKongProtests 
#ChinaLiedPeopleDied https://t.co/rpCQkbgx8x",FREE HONG KONG DEMOCRACY NOW 8 Reuters/T. Peter ,ia hong kono ds rt hy vee,0.0
asianhate_04,MakeChinaPay,1252315353117417472,./tweet_data/asianhate_04/MakeChinaPay/tweets3/EWEeLISUcAAusjO.jpg,./annot_3000_hate/EWEeLISUcAAusjO.jpg,"@SenHawleyPress #China should be expelled from every international body and declared a rogue state with heavy sanctions

This is a global work for fighting to #CCP

#china must be held accountable for this and #MakeChinaPay https://t.co/r0eFA9mFVi",I killed Saddam Hussein I killed Osama Bin Laden I killed Qassem Soleimani I killed your economy DISPROPAGANDA.COM ,kill saddam hussein sy kill osama bin laden ed kill kill economy com,0.0
ageism_08,babyboomers,1298542605882597376,./tweet_data/ageism_08/babyboomers/tweets4/EgVZngwWsAAaezw.jpg,./annot_3000_hate/EgVZngwWsAAaezw.jpg,"With the Baby Boomers accustomed to always being busy &amp; productive, Covid has forced them to be still which has not been easy.
Some have;
• Been forced into early retirement and/or relocation to protect them from the virus.
#PitstopForum #NewNormal #BabyBoomers https://t.co/hRwnDY6KoD",PTSTOP CREATING A NEW NORMAL COVID AND BABY BOOMERS Bluegrass ,baby boomers,0.0
ageism_08,covidiots,1290304279484305420,./tweet_data/ageism_08/covidiots/tweets1/EegU5xfU4AISPY-.jpg,./annot_3000_hate/EegU5xfU4AISPY-.jpg,".@realDonaldTrump 
Mission accomplished. Especially on the blame part. 
#COVID19 
#COVIDIOTS 
#TrumpVirusDeathToll150K 
#TrumpFailedAmerica 
#Disgraceful 
#disgusting https://t.co/MytgObevlG",PROMISE EVERYTHING DELIVER NOTHING BLAME SOMEONE ELSE ,promise voy ere,0.0
politics_04,LiarInChief,1246886793447903232,./tweet_data/politics_04/LiarInChief/tweets1/EU3U5-RWkAQBEFz.jpg,./annot_3000_hate/EU3U5-RWkAQBEFz.jpg,"@tedcruz It's in your watch too that this nation which was a world leader, counted on to unify the globe, fell to where we are now. Behind the curve, watching others lead the way, while people like you bow to the #LiarInChief
#RootForAmerica not #Trump 
#TrumpLiesAmericansDie https://t.co/K6W3in5IYV",This is no longer the Republican Party It has been taken over by FEAR and CORRUPTION They are THE PARTY of TRUMP ,long republican party take ya pe reliant los sae oe party trump,0.0
asianhate_04,BoycottChina,1248838420496969729,./tweet_data/asianhate_04/BoycottChina/tweets2/EVTD66AUEAE4l8i.jpg,./annot_3000_hate/EVTD66AUEAE4l8i.jpg,"@RealJamesWoods Not only the bad quality but also the evil Chinese government. Everyone who hate #CCP should stop buying things from #China. 
#BoycottChina https://t.co/F4x5Xu91wW",MADE IN CHINA www.arabi21. com ArabizMaes ArabizIMe ,982 col sauces ff mad inc ps qo yd vanity,1.0
asianhate_04,ChiNazi,1249600510673346561,./tweet_data/asianhate_04/ChiNazi/tweets2/EVd5CW5UEAANM9C.jpg,./annot_3000_hate/EVd5CW5UEAANM9C.jpg,@JOJO76192510 @DrTedros @DFID_UK @WHO What’s ur favorite? Bat? Snake? #GoBackToWeibo #chinazi https://t.co/W1IMg1cNXh,Simon Shen O @simonshen_glos > ,simon shen glos sia es se seed ppt otel al ro nee ay ed ae,0.0
politics_08,TrumpIsACompleteFailure,1293287382242992130,./tweet_data/politics_08/TrumpIsACompleteFailure/tweets2/EfKuBQ8WoAE1w6N.jpg,./annot_3000_hate/EfKuBQ8WoAE1w6N.jpg,"@ddale8 I once asked ""a certain highly respected senator"" who is ""the dumbest"" president ever, and he said ""don"" and I asked who don is, and he asked you don't know don?, and we went around like this a while, and the senator eventually said ""donald trump.” #TrumpIsACompleteFailure https://t.co/zYT3mb8MK9",No amount of lies can hide his FAILURE. ,lie hide failure,0.0
mask_12,masksdontwork,1340497647900053506,./tweet_data/mask_12/masksdontwork/tweets3/EppnfBeUwAALP3n.jpg,./annot_3000_hate/EppnfBeUwAALP3n.jpg,"#MasksDontWork  - The Truth Unmasked in this mad world
https://t.co/VMQRofqyvo https://t.co/Q5h302BlOO",The Truth Unmasked In This Mad World! 27200 uisuu ,ad smt tmm veto ona eh ser tees,0.0
politics_04,Trump2020Landslide,1250284828093583360,./tweet_data/politics_04/Trump2020Landslide/tweets3/EVnnbEXUUAA_0Zx.jpg,./annot_3000_hate/EVnnbEXUUAA_0Zx.jpg,"I wont let you become President Again, will keep exposing you @realDonaldTrump You and your family will never be able to have your Family Rule America.
#TrumpPressConf #Trump2020Landslide #BernieIsOurHope #BidenHarris2020 https://t.co/MRkSbQmKZT","FBI FB FR BREAKING NEWS LIVE ""BYE..BYE.DONALD TRUMP"" CNN TH KOREA, SOURCES SAY PARADE IS ATTEMPT TO ""SCARE THE HELL OL PRIME T ",trump,1.0
politics_12,TrumpIsACompleteFailure,1342819758857662464,./tweet_data/politics_12/TrumpIsACompleteFailure/tweets4/EqKnciZW4AAAKid.jpg,./annot_3000_hate/EqKnciZW4AAAKid.jpg,"@realDonaldTrump Every day of @realDonaldTrump @WhiteHouse has been a travesty for our Country

Showing courage, and doing what’s right, are 2 things that Putin's @POTUS knows nothing about !!!

Why Section 230 ???
#DirtyDon
#TrumpIsPathetic 
#TrumpTheFool 
#TrumpIsACompleteFailure 
#PsychoTrump https://t.co/Hd0BQ41QIc","That look you get When most of the world, see you for the failure, Daddy always knew you were Even continued treason won't save you ",look world failure daddy know continue treason wo nt save,0.0
mask_04,maskoff,1253406856485240832,./tweet_data/mask_04/maskoff/tweets4/EWT-l1IXgAc4BCs.jpg,./annot_3000_hate/EWT-l1IXgAc4BCs.jpg,#MaskOff chief! https://t.co/agCaV3akkR,LI ETORIA LDOWN 00:00:29 ulIViewSABC PRESIDENT APPEALS FOR PATIENCE AS LOCKDOWN EASING WWILL BE SLOW NAGEMENT SALARIES TO PROTECT BALANCE SHEET SABC NEWS SABC NEWS APP AVAILABLE NOW CHINA ,ee ee nd ee tw ea oe rr sabc sy preside nt als bw eas sto protect bal sheet,0.0
vaccine_08,CovidHoax,1289501758268440577,./tweet_data/vaccine_08/CovidHoax/tweets1/EeU6vSSXYAAXcnv.jpg,./annot_3000_hate/EeU6vSSXYAAXcnv.jpg,"I Don't See Any Dead People..? #CovidHoax 
""Dropping Like Flies"" ... ""Could Kill Millions"" 🤪 https://t.co/xdQbrAAN7U",I Don't See Any Dead People..? ,cuore ant jy ag bp fey rt te tp,0.0
politics_08,TrumpIsANationalDisgrace,1291200030024634368,./tweet_data/politics_08/TrumpIsANationalDisgrace/tweets1/EetDlVWXsAMGJh4.jpg,./annot_3000_hate/EetDlVWXsAMGJh4.jpg,#TrumpIsANationalDisgrace .. No you’re wrong..very wrong..Think about what the Democratic Party has morphed into...YOU don’t want that... https://t.co/OwFfWB5M5B,"THE MINDS JOURNAL The Psychology of People Who ""Hate People"" ",ds psychology people hate people ee bs ss aimee es,0.0
politics_04,kag,1251131298653011970,./tweet_data/politics_04/kag/tweets3/EVzpR5iWsAAF_k7.jpg,./annot_3000_hate/EVzpR5iWsAAF_k7.jpg,"@DrOz Which of your kids or grandkids goes in the volcano...first it was gramma now it’s a million kids...what’s enough?

#TrumpVirusTestingFailure can’t be swept under the rug. It’s the key to “reopening” the economy. 

#KAG
#MAGA
#TrumpPandemic https://t.co/gsj7K7W1M6",I WANTYOU TO DIE for our ECONOMY OPEN AMERICA TODAY! ,en die economy open america today,0.0
politics_08,kag,1299686070628552705,./tweet_data/politics_08/kag/tweets5/EglplUVXgAAxOTg.jpg,./annot_3000_hate/EglplUVXgAAxOTg.jpg,"This is the Election of our LIFETIME. A vote for President Trump is a vote to SAVE America #MAGA #KAG #TRUMP2020 #PATRIOT #CONSERVATIVE #Q #WWG1WGA #QAnon 
#DeAnna4Congress https://t.co/qOpbCzPD6H",ALL ABOARD the * TRU Train 202 ,a8 ay coy rad lu ely train,0.0
immigration_12,BuildTheWall,1339329974449401858,./tweet_data/immigration_12/BuildTheWall/tweets3/EpZBg7sW8AINrH5.jpg,./annot_3000_hate/EpZBg7sW8AINrH5.jpg,"Oscar EL Blue surveys to new border wall construction in Tijuana, Baja California - VIDEO on blog
BLOG https://t.co/mgxFy1nrdZ

Mexico on left. USA on right. Yes the traffic is live in the video

#theWall #FinishTheWall #BuildTheWall

#quikTake qt-twall-tj-46 by #borderObserver https://t.co/TCk2q9EAvs","MAICO Tijuana, Baja California Video by Oscar El Blue f: http://bit.ly/2TAY40K ",wii ss ye tijuana baja california teo car ee fh tor,0.0
politics_08,TrumpIsANationalDisgrace,1292919661206687748,./tweet_data/politics_08/TrumpIsANationalDisgrace/tweets2/EfFfVjwX0AUmmcQ.jpg,./annot_3000_hate/EfFfVjwX0AUmmcQ.jpg,"Gallup poll: 4 out of 5 Republicans don't think America is great right now

165,935 Americans have died in vain

and Trump wants to give a Gettysburg speech? 

#BlameTrump 

#TrumpIsANationalDisgrace https://t.co/Qz0vUdFIhJ","Republican satisfaction with the state of America has plummeted Overall American satisfaction is the lowest it's been in almost a decade, Gallup reports GREAT AGAIN Most surveyed Republicans don't think that America is great lately. GETTY IMAGES ",republican satisfaction state america plummet overall american satisfaction low decade gallup report bea rep getty images,0.0
